npoin  nele  nsec npfix  nlod
  392   759     4    16   392
  sec               E              po               A               J              Iy              Iz           theta
  sec           alpha           gamma             gkX             gkY             gkZ
    1   2.5500000e+06   2.0000000e-01   6.0000000e-01   0.0000000e+00   1.8000000e-02   5.0000000e-02   0.0000000e+00
    1   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    2   2.5500000e+06   2.0000000e-01   2.5000000e+00   6.2300000e-01   1.3020000e+00   2.0800000e-01   0.0000000e+00
    2   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    3   2.5500000e+06   2.0000000e-01   2.5000000e+00   6.2300000e-01   1.3020000e+00   2.0800000e-01   0.0000000e+00
    3   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    4   1.0000000e+00   2.0000000e-01   1.0000000e-03   0.0000000e+00   1.0000000e-03   1.0000000e-03   0.0000000e+00
    4   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
 node               x               y               z              fx              fy              fz              mx              my              mz          deltaT
  632    37   0.0000000e+00   0.0000000e+00  -1.6223593e-04   0.0000000e+00   4.5809539e-04   0.0000000e+00
  632    59   0.0000000e+00   0.0000000e+00   1.6223593e-04   0.0000000e+00  -2.9585946e-04   0.0000000e+00
  633    59   0.0000000e+00   0.0000000e+00  -2.7673339e-04   0.0000000e+00   2.9585946e-04   0.0000000e+00
  633    81   0.0000000e+00   0.0000000e+00   2.7673339e-04   0.0000000e+00  -1.9126071e-05   0.0000000e+00
  634    81   0.0000000e+00   0.0000000e+00  -5.0727117e-09   0.0000000e+00   1.9126071e-05   0.0000000e+00
  634   103   0.0000000e+00   0.0000000e+00   5.0727117e-09   0.0000000e+00  -1.9120999e-05   0.0000000e+00
  635   103   0.0000000e+00   0.0000000e+00   2.7672350e-04   0.0000000e+00   1.9120999e-05   0.0000000e+00
  635   125   0.0000000e+00   0.0000000e+00  -2.7672350e-04   0.0000000e+00  -2.9584449e-04   0.0000000e+00
  636   125   0.0000000e+00   0.0000000e+00   1.6221216e-04   0.0000000e+00   2.9584449e-04   0.0000000e+00
  636   147   0.0000000e+00   0.0000000e+00  -1.6221216e-04   0.0000000e+00  -4.5805665e-04   0.0000000e+00
  637   147   0.0000000e+00   0.0000000e+00  -2.0040301e-03   0.0000000e+00   4.5805665e-04   0.0000000e+00
  637   169   0.0000000e+00   0.0000000e+00   2.0040301e-03   0.0000000e+00   1.5459734e-03   0.0000000e+00
  638   169   0.0000000e+00   0.0000000e+00   1.8331074e+01   0.0000000e+00  -2.3106848e+01   0.0000000e+00
  638   191   0.0000000e+00   0.0000000e+00  -1.8331074e+01   0.0000000e+00   4.7757735e+00   0.0000000e+00
  639   191   0.0000000e+00   0.0000000e+00   1.0335495e+01   0.0000000e+00  -4.7757735e+00   0.0000000e+00
  639   213   0.0000000e+00   0.0000000e+00  -1.0335495e+01   0.0000000e+00  -5.5597218e+00   0.0000000e+00
  640   213   0.0000000e+00   0.0000000e+00   4.8876598e+00   0.0000000e+00   5.5597218e+00   0.0000000e+00
  640   235   0.0000000e+00   0.0000000e+00  -4.8876598e+00   0.0000000e+00  -1.0447382e+01   0.0000000e+00
  641   235   0.0000000e+00   0.0000000e+00   1.7568459e+00   0.0000000e+00   1.0447382e+01   0.0000000e+00
  641   257   0.0000000e+00   0.0000000e+00  -1.7568459e+00   0.0000000e+00  -1.2204228e+01   0.0000000e+00
  642   257   0.0000000e+00   0.0000000e+00  -3.2719241e+00   0.0000000e+00   1.2204228e+01   0.0000000e+00
  642   278   0.0000000e+00   0.0000000e+00   3.2719241e+00   0.0000000e+00  -8.9323034e+00   0.0000000e+00
  643   278   0.0000000e+00   0.0000000e+00  -1.1301194e+01   0.0000000e+00   8.9323034e+00   0.0000000e+00
  643   298   0.0000000e+00   0.0000000e+00   1.1301194e+01   0.0000000e+00   2.3688904e+00   0.0000000e+00
  644   298   0.0000000e+00   0.0000000e+00  -2.4036793e+01   0.0000000e+00  -2.3688904e+00   0.0000000e+00
  644   317   0.0000000e+00   0.0000000e+00   2.4036793e+01   0.0000000e+00   2.6405684e+01   0.0000000e+00
  645   317   0.0000000e+00   0.0000000e+00   1.7566199e+01   0.0000000e+00  -1.5448151e+01   0.0000000e+00
  645   334   0.0000000e+00   0.0000000e+00  -1.7566199e+01   0.0000000e+00  -2.1180479e+00   0.0000000e+00
  646   334   0.0000000e+00   0.0000000e+00   2.8154730e+00   0.0000000e+00   2.1180479e+00   0.0000000e+00
  646   349   0.0000000e+00   0.0000000e+00  -2.8154730e+00   0.0000000e+00  -4.9335209e+00   0.0000000e+00
  647   349   0.0000000e+00   0.0000000e+00  -5.8154925e+00   0.0000000e+00   4.9335209e+00   0.0000000e+00
  647   362   0.0000000e+00   0.0000000e+00   5.8154925e+00   0.0000000e+00   8.8197156e-01   0.0000000e+00
  648    16   0.0000000e+00   0.0000000e+00   1.0519091e+02   2.9289741e+01   1.1181499e+01   0.0000000e+00
  648    38   0.0000000e+00   0.0000000e+00  -1.0519091e+02  -2.9289741e+01  -1.1637241e+02   0.0000000e+00
  649    38   0.0000000e+00   0.0000000e+00   7.0807883e+01   2.7481218e+01   1.1637241e+02   0.0000000e+00
  649    60   0.0000000e+00   0.0000000e+00  -7.0807883e+01  -2.7481218e+01  -1.8718029e+02   0.0000000e+00
  650    60   0.0000000e+00   0.0000000e+00   2.9127760e+01   1.8302103e+01   1.8718029e+02   0.0000000e+00
  650    82   0.0000000e+00   0.0000000e+00  -2.9127760e+01  -1.8302103e+01  -2.1630805e+02   0.0000000e+00
  651    82   0.0000000e+00   0.0000000e+00  -1.6032704e+01   5.3339095e+00   2.1630805e+02   0.0000000e+00
  651   104   0.0000000e+00   0.0000000e+00   1.6032704e+01  -5.3339095e+00  -2.0027535e+02   0.0000000e+00
  652   104   0.0000000e+00   0.0000000e+00  -6.0816746e+01  -6.8619400e+00   2.0027535e+02   0.0000000e+00
  652   126   0.0000000e+00   0.0000000e+00   6.0816746e+01   6.8619400e+00  -1.3945860e+02   0.0000000e+00
  653   126   0.0000000e+00   0.0000000e+00  -1.0118152e+02  -1.3701004e+01   1.3945860e+02   0.0000000e+00
  653   148   0.0000000e+00   0.0000000e+00   1.0118152e+02   1.3701004e+01  -3.8277083e+01   0.0000000e+00
  654   148   0.0000000e+00   0.0000000e+00  -1.3282678e+02  -1.1739169e+01   3.8277083e+01   0.0000000e+00
  654   170   0.0000000e+00   0.0000000e+00   1.3282678e+02   1.1739169e+01   9.4549695e+01   0.0000000e+00
  655   170   0.0000000e+00   0.0000000e+00   2.8355173e+01   0.0000000e+00  -3.5325104e+01   0.0000000e+00
  655   192   0.0000000e+00   0.0000000e+00  -2.8355173e+01   0.0000000e+00   6.9699305e+00   0.0000000e+00
  656   192   0.0000000e+00   0.0000000e+00   1.5476304e+01   0.0000000e+00  -6.9699305e+00   0.0000000e+00
  656   214   0.0000000e+00   0.0000000e+00  -1.5476304e+01   0.0000000e+00  -8.5063732e+00   0.0000000e+00
  657   214   0.0000000e+00   0.0000000e+00   7.0607753e+00   0.0000000e+00   8.5063732e+00   0.0000000e+00
  657   236   0.0000000e+00   0.0000000e+00  -7.0607753e+00   0.0000000e+00  -1.5567149e+01   0.0000000e+00
  658   236   0.0000000e+00   0.0000000e+00   9.6326754e-01   0.0000000e+00   1.5567149e+01   0.0000000e+00
  658   258   0.0000000e+00   0.0000000e+00  -9.6326754e-01   0.0000000e+00  -1.6530416e+01   0.0000000e+00
  659   258   0.0000000e+00   0.0000000e+00  -5.0681017e+00   0.0000000e+00   1.6530416e+01   0.0000000e+00
  659   279   0.0000000e+00   0.0000000e+00   5.0681017e+00   0.0000000e+00  -1.1462314e+01   0.0000000e+00
  660   279   0.0000000e+00   0.0000000e+00  -1.6005252e+01   0.0000000e+00   1.1462314e+01   0.0000000e+00
  660   299   0.0000000e+00   0.0000000e+00   1.6005252e+01   0.0000000e+00   4.5429377e+00   0.0000000e+00
  661   299   0.0000000e+00   0.0000000e+00  -3.0700733e+01   0.0000000e+00  -4.5429377e+00   0.0000000e+00
  661   318   0.0000000e+00   0.0000000e+00   3.0700733e+01   0.0000000e+00   3.5243670e+01   0.0000000e+00
  662   318   0.0000000e+00   0.0000000e+00   1.8889954e+01   0.0000000e+00  -1.5213986e+01   0.0000000e+00
  662   335   0.0000000e+00   0.0000000e+00  -1.8889954e+01   0.0000000e+00  -3.6759679e+00   0.0000000e+00
  663   335   0.0000000e+00   0.0000000e+00  -1.4995798e+00   0.0000000e+00   3.6759679e+00   0.0000000e+00
  663   350   0.0000000e+00   0.0000000e+00   1.4995798e+00   0.0000000e+00  -2.1763881e+00   0.0000000e+00
  664    17   0.0000000e+00   0.0000000e+00   8.3131779e+00   0.0000000e+00  -6.7332340e+00   0.0000000e+00
  664    39   0.0000000e+00   0.0000000e+00  -8.3131779e+00   0.0000000e+00  -1.5799439e+00   0.0000000e+00
  665    39   0.0000000e+00   0.0000000e+00   3.0399683e+00   0.0000000e+00   1.5799439e+00   0.0000000e+00
  665    61   0.0000000e+00   0.0000000e+00  -3.0399683e+00   0.0000000e+00  -4.6199123e+00   0.0000000e+00
  666    61   0.0000000e+00   0.0000000e+00   1.0225034e+00   0.0000000e+00   4.6199123e+00   0.0000000e+00
  666    83   0.0000000e+00   0.0000000e+00  -1.0225034e+00   0.0000000e+00  -5.6424157e+00   0.0000000e+00
  667    83   0.0000000e+00   0.0000000e+00  -2.8961829e-01   0.0000000e+00   5.6424157e+00   0.0000000e+00
  667   105   0.0000000e+00   0.0000000e+00   2.8961829e-01   0.0000000e+00  -5.3527974e+00   0.0000000e+00
  668   105   0.0000000e+00   0.0000000e+00  -1.6270829e+00   0.0000000e+00   5.3527974e+00   0.0000000e+00
  668   127   0.0000000e+00   0.0000000e+00   1.6270829e+00   0.0000000e+00  -3.7257145e+00   0.0000000e+00
  669   127   0.0000000e+00   0.0000000e+00  -4.0889346e+00   0.0000000e+00   3.7257145e+00   0.0000000e+00
  669   149   0.0000000e+00   0.0000000e+00   4.0889346e+00   0.0000000e+00   3.6322014e-01   0.0000000e+00
  670   149   0.0000000e+00   0.0000000e+00  -1.1800980e+01   0.0000000e+00  -3.6322014e-01   0.0000000e+00
  670   171   0.0000000e+00   0.0000000e+00   1.1800980e+01   0.0000000e+00   1.2164200e+01   0.0000000e+00
  671   171   0.0000000e+00   0.0000000e+00   2.4342834e+01   0.0000000e+00  -3.2046645e+01   0.0000000e+00
  671   193   0.0000000e+00   0.0000000e+00  -2.4342834e+01   0.0000000e+00   7.7038104e+00   0.0000000e+00
  672   193   0.0000000e+00   0.0000000e+00   1.7762972e+01   0.0000000e+00  -7.7038104e+00   0.0000000e+00
  672   215   0.0000000e+00   0.0000000e+00  -1.7762972e+01   0.0000000e+00  -1.0059162e+01   0.0000000e+00
  673   215   0.0000000e+00   0.0000000e+00   8.1291818e+00   0.0000000e+00   1.0059162e+01   0.0000000e+00
  673   237   0.0000000e+00   0.0000000e+00  -8.1291818e+00   0.0000000e+00  -1.8188343e+01   0.0000000e+00
  674   237   0.0000000e+00   0.0000000e+00  -6.0355702e-01   0.0000000e+00   1.8188343e+01   0.0000000e+00
  674   259   0.0000000e+00   0.0000000e+00   6.0355702e-01   0.0000000e+00  -1.7584786e+01   0.0000000e+00
  675   259   0.0000000e+00   0.0000000e+00  -8.3563219e+00   0.0000000e+00   1.7584786e+01   0.0000000e+00
  675   280   0.0000000e+00   0.0000000e+00   8.3563219e+00   0.0000000e+00  -9.2284645e+00   0.0000000e+00
  676   280   0.0000000e+00   0.0000000e+00  -1.5379089e+01   0.0000000e+00   9.2284645e+00   0.0000000e+00
  676   300   0.0000000e+00   0.0000000e+00   1.5379089e+01   0.0000000e+00   6.1506247e+00   0.0000000e+00
  677   300   0.0000000e+00   0.0000000e+00  -2.8189095e+01   0.0000000e+00  -6.1506247e+00   0.0000000e+00
  677   319   0.0000000e+00   0.0000000e+00   2.8189095e+01   0.0000000e+00   3.4339719e+01   0.0000000e+00
  678   319   0.0000000e+00   0.0000000e+00   1.9563684e+01   0.0000000e+00  -1.2561154e+01   0.0000000e+00
  678   336   0.0000000e+00   0.0000000e+00  -1.9563684e+01   0.0000000e+00  -7.0025301e+00   0.0000000e+00
  679    18   0.0000000e+00   0.0000000e+00   1.4149586e+01   0.0000000e+00  -1.3842607e+01   0.0000000e+00
  679    40   0.0000000e+00   0.0000000e+00  -1.4149586e+01   0.0000000e+00  -3.0697910e-01   0.0000000e+00
  680    40   0.0000000e+00   0.0000000e+00   6.7115288e+00   0.0000000e+00   3.0697910e-01   0.0000000e+00
  680    62   0.0000000e+00   0.0000000e+00  -6.7115288e+00   0.0000000e+00  -7.0185079e+00   0.0000000e+00
  681    62   0.0000000e+00   0.0000000e+00   2.2098107e+00   0.0000000e+00   7.0185079e+00   0.0000000e+00
  681    84   0.0000000e+00   0.0000000e+00  -2.2098107e+00   0.0000000e+00  -9.2283186e+00   0.0000000e+00
  682    84   0.0000000e+00   0.0000000e+00  -4.3107835e-01   0.0000000e+00   9.2283186e+00   0.0000000e+00
  682   106   0.0000000e+00   0.0000000e+00   4.3107835e-01   0.0000000e+00  -8.7972403e+00   0.0000000e+00
  683   106   0.0000000e+00   0.0000000e+00  -3.2969276e+00   0.0000000e+00   8.7972403e+00   0.0000000e+00
  683   128   0.0000000e+00   0.0000000e+00   3.2969276e+00   0.0000000e+00  -5.5003127e+00   0.0000000e+00
  684   128   0.0000000e+00   0.0000000e+00  -8.5182500e+00   0.0000000e+00   5.5003127e+00   0.0000000e+00
  684   150   0.0000000e+00   0.0000000e+00   8.5182500e+00   0.0000000e+00   3.0179373e+00   0.0000000e+00
  685   150   0.0000000e+00   0.0000000e+00  -1.6220722e+01   0.0000000e+00  -3.0179373e+00   0.0000000e+00
  685   172   0.0000000e+00   0.0000000e+00   1.6220722e+01   0.0000000e+00   1.9238660e+01   0.0000000e+00
  686   172   0.0000000e+00   0.0000000e+00   2.3991215e+01   0.0000000e+00  -2.9068181e+01   0.0000000e+00
  686   194   0.0000000e+00   0.0000000e+00  -2.3991215e+01   0.0000000e+00   5.0769658e+00   0.0000000e+00
  687   194   0.0000000e+00   0.0000000e+00   1.5663923e+01   0.0000000e+00  -5.0769658e+00   0.0000000e+00
  687   216   0.0000000e+00   0.0000000e+00  -1.5663923e+01   0.0000000e+00  -1.0586957e+01   0.0000000e+00
  688   216   0.0000000e+00   0.0000000e+00   7.4268445e+00   0.0000000e+00   1.0586957e+01   0.0000000e+00
  688   238   0.0000000e+00   0.0000000e+00  -7.4268445e+00   0.0000000e+00  -1.8013802e+01   0.0000000e+00
  689   238   0.0000000e+00   0.0000000e+00  -2.3927782e+00   0.0000000e+00   1.8013802e+01   0.0000000e+00
  689   260   0.0000000e+00   0.0000000e+00   2.3927782e+00   0.0000000e+00  -1.5621024e+01   0.0000000e+00
  690   260   0.0000000e+00   0.0000000e+00  -1.1271748e+01   0.0000000e+00   1.5621024e+01   0.0000000e+00
  690   281   0.0000000e+00   0.0000000e+00   1.1271748e+01   0.0000000e+00  -4.3492753e+00   0.0000000e+00
  691   281   0.0000000e+00   0.0000000e+00  -1.6751842e+01   0.0000000e+00   4.3492753e+00   0.0000000e+00
  691   301   0.0000000e+00   0.0000000e+00   1.6751842e+01   0.0000000e+00   1.2402566e+01   0.0000000e+00
  692   301   0.0000000e+00   0.0000000e+00  -4.9754502e+00   0.0000000e+00  -1.2402566e+01   0.0000000e+00
  692   320   0.0000000e+00   0.0000000e+00   4.9754502e+00   0.0000000e+00   1.7378017e+01   0.0000000e+00
  693    19   0.0000000e+00   0.0000000e+00   1.5997479e+01   0.0000000e+00  -1.6376655e+01   0.0000000e+00
  693    41   0.0000000e+00   0.0000000e+00  -1.5997479e+01   0.0000000e+00   3.7917517e-01   0.0000000e+00
  694    41   0.0000000e+00   0.0000000e+00   8.2149924e+00   0.0000000e+00  -3.7917517e-01   0.0000000e+00
  694    63   0.0000000e+00   0.0000000e+00  -8.2149924e+00   0.0000000e+00  -7.8358172e+00   0.0000000e+00
  695    63   0.0000000e+00   0.0000000e+00   2.8092497e+00   0.0000000e+00   7.8358172e+00   0.0000000e+00
  695    85   0.0000000e+00   0.0000000e+00  -2.8092497e+00   0.0000000e+00  -1.0645067e+01   0.0000000e+00
  696    85   0.0000000e+00   0.0000000e+00  -5.8194940e-01   0.0000000e+00   1.0645067e+01   0.0000000e+00
  696   107   0.0000000e+00   0.0000000e+00   5.8194940e-01   0.0000000e+00  -1.0063117e+01   0.0000000e+00
  697   107   0.0000000e+00   0.0000000e+00  -4.1812787e+00   0.0000000e+00   1.0063117e+01   0.0000000e+00
  697   129   0.0000000e+00   0.0000000e+00   4.1812787e+00   0.0000000e+00  -5.8818388e+00   0.0000000e+00
  698   129   0.0000000e+00   0.0000000e+00  -9.8347725e+00   0.0000000e+00   5.8818388e+00   0.0000000e+00
  698   151   0.0000000e+00   0.0000000e+00   9.8347725e+00   0.0000000e+00   3.9529337e+00   0.0000000e+00
  699   151   0.0000000e+00   0.0000000e+00  -1.7460964e+01   0.0000000e+00  -3.9529337e+00   0.0000000e+00
  699   173   0.0000000e+00   0.0000000e+00   1.7460964e+01   0.0000000e+00   2.1413898e+01   0.0000000e+00
  700   173   0.0000000e+00   0.0000000e+00   2.1835303e+01   0.0000000e+00  -2.3782707e+01   0.0000000e+00
  700   195   0.0000000e+00   0.0000000e+00  -2.1835303e+01   0.0000000e+00   1.9474043e+00   0.0000000e+00
  701   195   0.0000000e+00   0.0000000e+00   1.2888450e+01   0.0000000e+00  -1.9474043e+00   0.0000000e+00
  701   217   0.0000000e+00   0.0000000e+00  -1.2888450e+01   0.0000000e+00  -1.0941046e+01   0.0000000e+00
  702   217   0.0000000e+00   0.0000000e+00   4.2742707e+00   0.0000000e+00   1.0941046e+01   0.0000000e+00
  702   239   0.0000000e+00   0.0000000e+00  -4.2742707e+00   0.0000000e+00  -1.5215316e+01   0.0000000e+00
  703   239   0.0000000e+00   0.0000000e+00  -4.0537497e+00   0.0000000e+00   1.5215316e+01   0.0000000e+00
  703   261   0.0000000e+00   0.0000000e+00   4.0537497e+00   0.0000000e+00  -1.1161567e+01   0.0000000e+00
  704   261   0.0000000e+00   0.0000000e+00  -1.3462670e+01   0.0000000e+00   1.1161567e+01   0.0000000e+00
  704   282   0.0000000e+00   0.0000000e+00   1.3462670e+01   0.0000000e+00   2.3011032e+00   0.0000000e+00
  705   282   0.0000000e+00   0.0000000e+00  -2.0077658e+01   0.0000000e+00  -2.3011032e+00   0.0000000e+00
  705   302   0.0000000e+00   0.0000000e+00   2.0077658e+01   0.0000000e+00   2.2378761e+01   0.0000000e+00
  706    20   0.0000000e+00   0.0000000e+00   1.3789205e+01   0.0000000e+00  -1.3482360e+01   0.0000000e+00
  706    42   0.0000000e+00   0.0000000e+00  -1.3789205e+01   0.0000000e+00  -3.0684486e-01   0.0000000e+00
  707    42   0.0000000e+00   0.0000000e+00   6.4021982e+00   0.0000000e+00   3.0684486e-01   0.0000000e+00
  707    64   0.0000000e+00   0.0000000e+00  -6.4021982e+00   0.0000000e+00  -6.7090431e+00   0.0000000e+00
  708    64   0.0000000e+00   0.0000000e+00   2.0010276e+00   0.0000000e+00   6.7090431e+00   0.0000000e+00
  708    86   0.0000000e+00   0.0000000e+00  -2.0010276e+00   0.0000000e+00  -8.7100707e+00   0.0000000e+00
  709    86   0.0000000e+00   0.0000000e+00  -5.6898387e-01   0.0000000e+00   8.7100707e+00   0.0000000e+00
  709   108   0.0000000e+00   0.0000000e+00   5.6898387e-01   0.0000000e+00  -8.1410869e+00   0.0000000e+00
  710   108   0.0000000e+00   0.0000000e+00  -3.2127163e+00   0.0000000e+00   8.1410869e+00   0.0000000e+00
  710   130   0.0000000e+00   0.0000000e+00   3.2127163e+00   0.0000000e+00  -4.9283706e+00   0.0000000e+00
  711   130   0.0000000e+00   0.0000000e+00  -7.8092746e+00   0.0000000e+00   4.9283706e+00   0.0000000e+00
  711   152   0.0000000e+00   0.0000000e+00   7.8092746e+00   0.0000000e+00   2.8809040e+00   0.0000000e+00
  712   152   0.0000000e+00   0.0000000e+00  -1.5200177e+01   0.0000000e+00  -2.8809040e+00   0.0000000e+00
  712   174   0.0000000e+00   0.0000000e+00   1.5200177e+01   0.0000000e+00   1.8081081e+01   0.0000000e+00
  713   174   0.0000000e+00   0.0000000e+00   1.6820414e+01   0.0000000e+00  -1.6279840e+01   0.0000000e+00
  713   196   0.0000000e+00   0.0000000e+00  -1.6820414e+01   0.0000000e+00  -5.4057417e-01   0.0000000e+00
  714   196   0.0000000e+00   0.0000000e+00   9.0213701e+00   0.0000000e+00   5.4057417e-01   0.0000000e+00
  714   218   0.0000000e+00   0.0000000e+00  -9.0213701e+00   0.0000000e+00  -9.5619443e+00   0.0000000e+00
  715   218   0.0000000e+00   0.0000000e+00   1.4726595e+00   0.0000000e+00   9.5619443e+00   0.0000000e+00
  715   240   0.0000000e+00   0.0000000e+00  -1.4726595e+00   0.0000000e+00  -1.1034604e+01   0.0000000e+00
  716   240   0.0000000e+00   0.0000000e+00  -7.3373278e+00   0.0000000e+00   1.1034604e+01   0.0000000e+00
  716   262   0.0000000e+00   0.0000000e+00   7.3373278e+00   0.0000000e+00  -3.6972760e+00   0.0000000e+00
  717   262   0.0000000e+00   0.0000000e+00  -2.0733159e+01   0.0000000e+00   3.6972760e+00   0.0000000e+00
  717   283   0.0000000e+00   0.0000000e+00   2.0733159e+01   0.0000000e+00   1.7035883e+01   0.0000000e+00
  718    21   0.0000000e+00   0.0000000e+00   7.5338663e+00   0.0000000e+00  -6.0919306e+00   0.0000000e+00
  718    43   0.0000000e+00   0.0000000e+00  -7.5338663e+00   0.0000000e+00  -1.4419357e+00   0.0000000e+00
  719    43   0.0000000e+00   0.0000000e+00   2.5607772e+00   0.0000000e+00   1.4419357e+00   0.0000000e+00
  719    65   0.0000000e+00   0.0000000e+00  -2.5607772e+00   0.0000000e+00  -4.0027129e+00   0.0000000e+00
  720    65   0.0000000e+00   0.0000000e+00   7.1618813e-01   0.0000000e+00   4.0027129e+00   0.0000000e+00
  720    87   0.0000000e+00   0.0000000e+00  -7.1618813e-01   0.0000000e+00  -4.7189010e+00   0.0000000e+00
  721    87   0.0000000e+00   0.0000000e+00  -4.5569471e-01   0.0000000e+00   4.7189010e+00   0.0000000e+00
  721   109   0.0000000e+00   0.0000000e+00   4.5569471e-01   0.0000000e+00  -4.2632063e+00   0.0000000e+00
  722   109   0.0000000e+00   0.0000000e+00  -1.6152245e+00   0.0000000e+00   4.2632063e+00   0.0000000e+00
  722   131   0.0000000e+00   0.0000000e+00   1.6152245e+00   0.0000000e+00  -2.6479818e+00   0.0000000e+00
  723   131   0.0000000e+00   0.0000000e+00  -3.5625771e+00   0.0000000e+00   2.6479818e+00   0.0000000e+00
  723   153   0.0000000e+00   0.0000000e+00   3.5625771e+00   0.0000000e+00   9.1459531e-01   0.0000000e+00
  724   153   0.0000000e+00   0.0000000e+00  -9.2990918e+00   0.0000000e+00  -9.1459531e-01   0.0000000e+00
  724   175   0.0000000e+00   0.0000000e+00   9.2990918e+00   0.0000000e+00   1.0213687e+01   0.0000000e+00
  725   175   0.0000000e+00   0.0000000e+00   7.5930115e+00   0.0000000e+00  -6.8786580e+00   0.0000000e+00
  725   197   0.0000000e+00   0.0000000e+00  -7.5930115e+00   0.0000000e+00  -7.1435348e-01   0.0000000e+00
  726   197   0.0000000e+00   0.0000000e+00   4.4654586e+00   0.0000000e+00   7.1435348e-01   0.0000000e+00
  726   219   0.0000000e+00   0.0000000e+00  -4.4654586e+00   0.0000000e+00  -5.1798121e+00   0.0000000e+00
  727   219   0.0000000e+00   0.0000000e+00   1.0597469e+00   0.0000000e+00   5.1798121e+00   0.0000000e+00
  727   241   0.0000000e+00   0.0000000e+00  -1.0597469e+00   0.0000000e+00  -6.2395590e+00   0.0000000e+00
  728   241   0.0000000e+00   0.0000000e+00  -1.5287296e+01   0.0000000e+00   6.2395590e+00   0.0000000e+00
  728   263   0.0000000e+00   0.0000000e+00   1.5287296e+01   0.0000000e+00   9.0477373e+00   0.0000000e+00
